"International_data"
"https://www.eia.gov/beta/international/data/browser/#/?c=ruvvvvvfvtvnvv1urvvvvfvvvvvvfvvvou20evvvvvvvvvnvvuvs&ct=0&vs=INTL.44-1-AFG-QBTU.A&vo=0&v=H&end=2016"
"Tue Apr 30 2019 10:30:49 GMT-0500 (Central Daylight Time)"
"Source: U.S. Energy Information Administration"
,,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"","Saudi Arabia","Quad Btu",1.663698,2.024508,1.96742,2.122646,2.46728,2.710652,3.008471585,3.0665143,3.183553324,3.12018366,3.3428538307411,3.4926383019655,3.6831101193008,3.7773485643647,3.8763848720586,3.8185301191864,4.1056222111097,4.3561522396388,4.5349213318582,4.8586652036387,5.1012445327446,5.29687959863,5.5106374189554,5.7606553802935,6.2934016158918,6.6677546599498,6.9411396738768,7.1609270393332,7.7045932323904,8.0258219787139,8.805932314401,9.151522524998,9.7621565748943,9.7564490154755,10.356816839592,10.900563511354,10.834755446929
"","Senegal","Quad Btu",0.037,0.036,0.037,0.035,0.042,0.041,0.039990714,0.040946707,0.0346933962,0.0358651555,0.036145951,0.033579299,0.0407501044,0.0432063124,0.051663937,0.055063072,0.0559972062,0.0513358208,0.0548411548,0.0597909028,0.067386327554848,0.073410932411488,0.07354993030094,0.074284839545636,0.081503463279857,0.083830259464993,0.083127502697722,0.087821807897167,0.091036894967915,0.085281177907993,0.09037862888313,0.09818542355653,0.09338200388248,0.097065955072952,0.10555730911772,0.11224935595278,0.11867766707959
"","Serbia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.69993138805638,0.69456374915681,0.6916570252687,0.66306463675444,0.68265766641895,0.69232660435627,0.65073282291612,0.64969026968203,0.57880771739128,0.64001542300315,0.65580078824525
"","Seychelles","Quad Btu",0.003,0.003,0.002,0.004,0.004,0.004,0.004500571943,0.004977367063,0.0066269620176,0.0068959156905,0.00631764478,0.0069831769705,0.0069239686752,0.007236241803,0.007236241803,0.007737817941,0.0077770286432,0.00782577739,0.00782577739,0.0078257945,0.0128329131963,0.0138043975437,0.0120413198542,0.0119910855675,0.01673634224,0.0154900127552,0.0163933748234,0.0136313875388,0.01451532275051,0.01582200944832,0.0146169500148,0.0125716396366,0.0142732924408,0.0127024576584,0.01485689356,0.0158548893558,0.01559496354
"","Sierra Leone","Quad Btu",0.011,0.011,0.011,0.011,0.011,0.012,0.012808487681,0.0135920950225,0.0147884197344,0.01476238471,0.0145938500785,0.015919550478,0.01134928858,0.011312729079,0.010590256,0.012359015804,0.0120011323704,0.0126161042215,0.0126161645195,0.0126161653042,0.00575394971806,0.00794036300242,0.0080398485876,0.0076718215692,0.0084104644036,0.0068656286702,0.009118818118,0.008600419866,0.0085923233096,0.0091060375944,0.0096153249562,0.012699164577,0.013856622599,0.016606880689,0.018282091204,0.015586936176,0.015175142324
"","Singapore","Quad Btu",0.442,0.463,0.49,0.48700307532623,0.514,0.49802585382089,0.57105931331556,0.63218352424111,0.67279922494009,0.73148579803148,0.80196421568,0.83271818141952,0.95822008945921,1.0397553540539,1.1888159850444,1.1454993345952,1.3553858626276,1.453423092203,1.5370465348452,1.633473675398,1.6545711309964,1.7478241247906,1.7275012403609,1.9164052000337,2.0679726335359,2.1408722129744,2.3164906469085,2.5159532259057,2.5963675551366,2.5970948642083,2.9285386971937,3.1374846415386,3.1600057889301,3.1992110893706,3.2287690960273,3.3211775143728,3.5116131204336
"","Slovakia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,0.86708519324947,0.81252496434207,0.86730927780669,0.84016392532973,0.82260807179486,0.80657556882932,0.79386115878923,0.80478585872341,0.84431157856565,0.84794727899123,0.83270927843922,0.8152038348607,0.83768648034357,0.8308288202273,0.80822893774243,0.81755809108945,0.73489610449105,0.77566782091364,0.75579761370595,0.72592109141022,0.72491968665733,0.68759634351326,0.70914444635504,0.71048754266615
"","Slovenia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.22630501477289,0.2390684449819,0.2497260397761,0.2687860932636,0.29552623365204,0.28269653806917,0.28133194267211,0.27852708192058,0.27695749821446,0.2889912059179,0.28844102494275,0.28451555329339,0.30132284335411,0.30286213304056,0.30396347795803,0.30410527659965,0.32749827951698,0.29766113525296,0.30211021185951,0.29424465104678,0.29038606266513,0.28114266710304,0.2843308609051,0.26715362216925,0.28180390735681
"","Solomon Islands","Quad Btu",0.001,0.002,0.002,0.002,0.002,0.002,0.0017238343735,0.0020186719,0.0028155451552,0.002804119342,0.002804119342,0.002804119342,0.0028155451552,0.002804119342,0.002804119342,0.002804119342,0.0028155451552,0.002804119342,0.002804119342,0.0028041628,0.00257188421,0.0026166923,0.0026166923,0.00270495489,0.00271147048,0.00271147048,0.00275627857,0.00305400672,0.0029502334737,0.0029353937979,0.0031095688102,0.002998612224,0.0030514757,0.003425194248,0.00349614996,0.00346787552,0.003598341744
"","Somalia","Quad Btu",0.017,0.019,0.019,0.018,0.019,0.019,0.02036607343,0.014911531223,0.0149572183122,0.015641698681,0.013882293127,0.008545431531,0.0076880681928,0.008182840531,0.008182840531,0.008182840531,0.0082271770804,0.008182840531,0.008182840531,0.0081828465608,0.010242113371544,0.0105780705594,0.01124583822826,0.01134708822826,0.0112615621819,0.0114769616819,0.011648500572296,0.01197385308,0.01173062464,0.01167022988,0.01161841384,0.01161841384,0.01161841384,0.01161841384,0.01161841384,0.01161841384,0.011670568434
"","South Africa","Quad Btu",2.7944429425057,3.0186334943993,3.228381745065,3.3261070608825,3.5861112054992,3.6541480947784,3.7015986054658,3.8418556861508,3.9238270035176,3.9391699150622,4.055240750629,4.048045227174,4.0642125257294,4.1215196756706,4.2215476236692,4.463447421628,4.6203675687682,4.7943321491119,4.8947110217802,4.7572875006213,4.8855718179881,4.8452171734972,5.0339911427676,5.280087860974,5.3702346784002,5.475131801814,5.553157964636,5.8595867848466,5.9283172166489,5.8107156020513,5.8943088109326,5.9104352281949,6.0103075090793,6.0129484452461,6.0022138250946,5.9492264430898,6.0738160733385
"","South Sudan","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0207129662,0.02152228453,0.02255249082,0.01502396854,0.016809496476
"","Spain","Quad Btu",3.1813923824902,3.2286093647204,3.4838620338761,3.5727192769666,3.3469478017612,3.428695914153,3.475070898644,3.5664407240616,3.7994882288508,3.9338762843794,4.0046114158426,4.1952508431109,4.2087440133789,4.0987161653763,4.2537140339499,4.4604154756505,4.566484932098,4.8249230080292,5.0626195394116,5.2204712952008,5.5175245554585,5.7646583336046,5.8711760449599,6.1266671633747,6.3818298121572,6.5061811330016,6.5658468097377,6.6957320062692,6.4621157183842,6.0424860192037,6.1995304106919,6.0404854505292,5.7954164568907,5.6673887263644,5.6036577546051,5.6436775294204,5.7380941777128
"","Sri Lanka","Quad Btu",0.088264166479673,0.089321001739833,0.091660386197886,0.089694166744356,0.10565648966311,0.094815519663113,0.094424510833556,0.099780718831556,0.099531266,0.095891477,0.10632062661326,0.10494324163682,0.10599525502504,0.12549146379787,0.1374546769707,0.14504370292307,0.14795015334222,0.16267489452981,0.1684846329174,0.17846198196071,0.19754260828856,0.19305470450316,0.19575292125241,0.20300524619542,0.21094100843294,0.22165882952112,0.22190955561363,0.22508314723585,0.2243116558416,0.21385018306567,0.2439033613307,0.27096683760302,0.279498036532,0.28455507085238,0.3046878389116,0.34258416059904,0.36188046893692
"","Sudan","Quad Btu",0.057468008138006,0.061083865103936,0.066346466730176,0.0644025031868,0.0601544,0.066876528,0.074399729,0.071308327,0.0771785728,0.07492782,0.068569045,0.093332518,0.087296496,0.082873243,0.076056627,0.070566095,0.0716856876,0.073644456,0.072942863,0.079329242,0.11044837276771,0.11804525453016,0.13873346793964,0.14380537980665,0.15728934434429,0.18208430463964,0.21568885244722,0.22886762130401,0.24430672508798,0.26336768531097,0.29814090473582,0.287874957597,0.27839324299305,0.29152737675226,0.29946274973318,0.30067660383514,0.357253632
"","Suriname","Quad Btu",0.04017260690507,0.0356237271615,0.03498715886613,0.0245112929948,0.02383224,0.028050014,0.026239752887,0.018436570747,0.02235636444,0.0294368481,0.0344476354,0.034899743023,0.0338797266784,0.035526577885,0.035493080885,0.033576269885,0.0337099144,0.03428908436,0.034217333763,0.034428708,0.028828573035392,0.027852595689772,0.030961895562944,0.027756127710396,0.031103245637982,0.03165325519241,0.035052141821555,0.032548028412178,0.038478435276344,0.038870942031576,0.047350719509082,0.03986025172145,0.044889063328165,0.043566122716934,0.045304390037203,0.044228097651554,0.038350384
"","Swaziland","Quad Btu",0.0096130453942832,0.0090864016407285,0.0087206407379685,0.0074964376533545,0.0082445987445662,0.01076502503427,0.010278559459734,0.010784356917492,0.011756034873683,0.011987266545351,0.011617810077761,0.012082439124223,0.012560651722642,0.011608122498956,0.015384883334332,0.014547820995967,0.014393770480902,0.016375128213962,0.016471452316772,0.016557467905209,0.018175769221743,0.018576931137818,0.018872877573176,0.016590689995858,0.01680344951108,0.01770319955798,0.017242917715422,0.016738970264919,0.017753351280276,0.017874194209787,0.018143485291995,0.01840666517804,0.0188890543104,0.018122380965491,0.019346184647319,0.019042775866414,0.019069673792404
"","Sweden","Quad Btu",2.0802687960829,2.0459196917659,1.8871184677424,1.9467096525773,2.035691222145,2.175914628424,2.2052342652196,2.2698747545748,2.2319026692167,2.2040088412494,2.2259504665196,2.2292225179531,2.2681394866233,2.2446768661627,2.2696551672246,2.3133218211612,2.2816740577163,2.3274724256095,2.4090445563449,2.3664069188749,2.2742482255757,2.4109304368967,2.2898467586012,2.1811820210976,2.3358800716489,2.356055153887,2.2513434072773,2.2697308079488,2.2327615694134,2.0655944489311,2.2209061324483,2.1616115815092,2.2232079687627,2.1168772898188,2.1141893857689,2.1471464018971,2.1698759237906
"","Switzerland","Quad Btu",1.138062953615,1.0549998594587,1.0326861783198,1.0851160760909,1.0564025449805,1.1482230765255,1.1596434781455,1.1632605677197,1.1822467198074,1.1467092207352,1.1611050629072,1.2099424559452,1.223936409114,1.215602426157,1.2361316709778,1.2293431274862,1.2033111255193,1.2283761142914,1.2534986371765,1.3164477505346,1.28687711432,1.3469906293781,1.2739746739548,1.2875977388259,1.2795949548405,1.2516274815644,1.2757384485162,1.275253793706,1.3079864114655,1.278355090098,1.3063796195062,1.2288573267861,1.2755031182161,1.2990535447734,1.242606100702,1.209109723136,1.1846810948864
"","Syria","Quad Btu",0.2739365212115,0.28964822166513,0.29488460761893,0.33407228178451,0.36786813525462,0.38499617666311,0.38490093683156,0.43172968183156,0.45231880774027,0.48262671664899,0.56021594444034,0.51901964598602,0.53526295171093,0.59294415139287,0.63096208403469,0.60684591151623,0.65339351954143,0.69531025221189,0.74863938493466,0.77053860578946,0.74272270211635,0.73401869629505,0.79516725178336,0.77210583313094,0.85806900335503,0.96889345325262,1.0110706146557,1.0429060289451,1.0588430825954,0.99095773045072,1.0250580384822,0.9289301805386,0.72147186798455,0.54747769723054,0.50115386513009,0.45210052134342,0.43865400283939
"","Taiwan","Quad Btu",1.1091357485056,1.0662949008088,1.0683485367178,1.2132377592446,1.3998918161757,1.4487753215532,1.5349940068998,1.6487028124759,1.7888852058322,1.8914096609484,2.0178703300693,2.0710376023087,2.1881692918037,2.3309769660013,2.5015521499249,2.7015102613962,2.9167830633654,3.0234366494507,3.2085853850812,3.3518045262455,3.5849295563299,3.692902673752,3.8609617860357,4.052930658278,4.2097289631587,4.2843754635893,4.3737747593463,4.5807952526251,4.4100977711317,4.3437310020493,4.6408097800746,4.6050144817561,4.5381802295952,4.5647864671438,4.6943437977279,4.6789542365932,4.764669175997
"","Tajikistan","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.29159890865409,0.26112768623147,0.25347537264101,0.20892785646226,0.23120246822493,0.21934822388628,0.22667516234043,0.25571801880092,0.20187083334878,0.21067775134581,0.21695989164433,0.22775016327746,0.2317266317395,0.23648800374128,0.23186319121149,0.21873468178587,0.20979903966422,0.18891948591517,0.19541624274554,0.19273378960689,0.2033055992396,0.21091711896728,0.2157885096076,0.21810321744706,0.2166923085222
"","Tanzania","Quad Btu",0.039281024078786,0.043679674501336,0.042774781591196,0.040221364196356,0.042449424831556,0.042666022831556,0.049012457645556,0.045632540831556,0.047899163498585,0.049106064143763,0.054974778164044,0.0500273399688,0.052997544656747,0.05499275782785,0.048941903121506,0.048646157136649,0.051197656840919,0.049115124773154,0.055712144907081,0.058496373619847,0.059552557712656,0.068626240268318,0.075574246557811,0.077061821955177,0.093646069476604,0.097918937543489,0.10075973050798,0.11008813004352,0.11412705678741,0.11345455015859,0.12975047020962,0.13282330418176,0.15885721487894,0.16575527846384,0.17210819867274,0.2065551366386,0.23434584006195
"","Thailand","Quad Btu",0.50711053490613,0.54422796422272,0.53015932333896,0.56634736853636,0.62864376847224,0.68274903070546,0.71433068173792,0.79612720562378,0.90306836736904,1.0626618977501,1.246074173183,1.3621629416632,1.4648162194124,1.6766900884978,1.8651900008178,2.1098357296157,2.3810023245236,2.54887721268,2.3941227938687,2.4456011688387,2.5614117967359,2.7120259864249,3.0286644255144,3.311741489026,3.5823306532663,3.6849714054618,3.7549718599083,3.8797044502023,3.9171209825099,4.0795334602902,4.409382784347,4.520175233226,4.8309598827727,5.0853303663365,5.1550876814752,5.2280277119201,5.4186045011263
"","Timor-Leste (East Timor)","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00277100029,0.00258307578,0.0025920684,0.00264451552,0.00273727442,0.00301669526,0.00373265968,0.00350389683,0.00363561392,0.00459826244,0.00695183398,0.00786383198,0.00757537697,0.007698704204
"","Togo","Quad Btu",0.01000208012502,0.00908302609956,0.00929875026391,0.0089436963458,0.01107912,0.010527552,0.009571396,0.0086846078731,0.00925843244,0.0100172856538,0.01034927642,0.0168850962,0.0126648728,0.011023662115,0.010639821,0.011716063,0.0112342372,0.010981486,0.012044873,0.01680721,0.01590840776,0.01403371452,0.01603767708,0.01857872506,0.01945577034,0.01845455194,0.01589746436,0.019483024073246,0.023676802156736,0.04126916813916,0.039586527081584,0.036643776336391,0.035098003461007,0.034631788520885,0.037368147625601,0.037720427348457,0.040998322149099
"","Tonga","Quad Btu",0.000868,0.001272,0.001186,0.001272,0.001276,0.001326,0.000782594894,0.001735453747,0.0011701229216,0.001680816595,0.001680816595,0.001723046,0.001589106326,0.001583462554,0.001755470128,0.001586690697,0.001803239727,0.001886969335,0.0019186127545,0.0019186458,0.001990179168,0.0016932410636,0.0019202846828,0.0017990390534,0.00166613210046,0.0017742575682,0.001995766295,0.001708610389,0.001845120856,0.002005368954,0.001822788731,0.0017249129226,0.00174840533721,0.00169675812589,0.00183402672724,0.0019129044049,0.001895233278
"","Trinidad and Tobago","Quad Btu",0.173645,0.166645,0.16759,0.184715,0.25064,0.27372,0.205737801,0.1918456,0.1977050578,0.212658113,0.225643739,0.25315477844372,0.24760651961629,0.27179293077208,0.31130324431218,0.32526672424016,0.35943013974385,0.38955866899403,0.38739455443012,0.39859189188452,0.4399670549739,0.48255390753156,0.51697559437905,0.62433131705545,0.58238345350642,0.66391507039716,0.84792424192982,0.85591066640696,0.9148316752206,0.87414933496501,0.95633380949038,0.97180747556273,0.93116934356988,1.0324714590587,1.0119290400434,0.98491204896705,0.89307719438344
"","Tunisia","Quad Btu",0.12959942425829,0.14241822068021,0.13551584184646,0.15279041378715,0.16759582044465,0.17147697788588,0.18147126985475,0.16836120974826,0.18157680822759,0.20210731267196,0.20046590663944,0.16560287480748,0.19195274886587,0.21858565484262,0.23644286495874,0.21374658935104,0.22968795827085,0.26645794723917,0.28638831246015,0.28917269806852,0.30384393699625,0.33705039585454,0.3339904912301,0.32883461908787,0.33574892752125,0.36336785955012,0.34369739426216,0.30632867113601,0.35435566298656,0.29465338274147,0.30300389575173,0.28958836320721,0.31742569996029,0.3368639879019,0.37005386743834,0.38093851015429,0.38246003754302
"","Turkey","Quad Btu",1.0016910063365,0.94119521259261,1.0884149718499,1.132838966713,1.1895708230589,1.3070825466451,1.4518996771758,1.6416489261608,1.6930109504004,1.7867191776529,1.940893340182,1.9917426896637,2.097164886625,2.2945642848708,2.2575414065829,2.5290862426819,2.7783615095622,2.9103923629938,2.9998300513787,2.9331288195166,3.1878986171652,2.9075467597933,3.1534538515543,3.31889723759,3.509517819141,3.730485940294,4.0690544258791,4.3808230838446,4.2753315586573,4.3268282463861,4.5053660526418,4.8253649293642,5.057691585341,5.086404502983,5.2136135079804,5.7524963049461,5.9690577010878
"","Turkmenistan","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.30355719,0.289556735,0.2832422645,0.3031256285,0.302906085,0.308983393,0.2849683395,0.3197287505,0.45947029805422,0.54110465121252,0.63558059198882,0.79866541509377,0.83839511696041,0.88768812061245,0.68987532264342,0.66094220028454,0.54049011011439,0.88059518297908,1.0355607401635,1.2024450876719,1.3818244117231,1.4176748984632,1.4514381988978,1.7860515979939,1.76641664091
"","Turks and Caicos Islands","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037819407349,0.00037923022163655,0.0003781932044,0.0004160160012,0.0004160160012,0.0019728343,0.0010945069,0.001789083628,0.001867997,0.001954906,0.00173818,0.001998907,0.002693086,0.0029972675,0.002520361,0.00260727,0.00260727,0.00260727,0.00262899725,0.0028245425,0.0029114515,0.003054738
